title,label
anonymity the greatest weapon against oppression,0
tomi lahrens rant against antitrump rioters goes viral a bunch of sore losers gathered together isnt a protest its a tantrum,0
macrons eu vision will bolster francogerman axis merkel,1
trumps wag the dog moment,0
watch samantha bee shows just how crazy ted cruz supporters are,0
fbi investigation into hillarys email server entering very very dangerous phase,0
boiler room the great lobster degeneracy the art of debate,0
wow rebel media finds shocking evidence implicating son of dem appointed judge in hate crime trump supporter was falsely charged with,0
racist gop rep steve king goes ballistic over trumps daca deal,0
the hostility and hypocrisy of leftwing israeli ngos,1
russia designates radio free europe and voice of america as foreign agents,1
russias lavrov tillerson to meet at un general assembly tass,1
turkey received bids in tender for battle tanks last week minister,1
illinois fights potential hike in disabled care funding,1
us homeland security probes possible abuse in twitter summons case,1
fiscal conservative ted cruz just released his plan to destroy america by exploding our deficit,0
trump to discuss tax plan with senate republicans next week senator,1
cenk uygur lays the smackdown on white rightwing privilege,0
must watch barack obama after january ththis will make your day,0
one of bernie sanders biggest critics explains why he is voting for him,0
presstvbrazil football legend carlos alberto laid to rest,1
us lawmakers introduce bipartisan bills on foreign investment amid china worries,1
saudi arabia seeks islamic tourism boost in test for heritage tradition,1
trump exadviser flynn should seek immunity in russia probe,1
saudi king says consensus with russia on broadening relations news agency,1
egypt air base attack kills officer in north sinai military statement,1
reporter falls from riser after trump goads crowd against press,0
south korean military fires warning shots at north korean troops searching for defector yonhap,1
what first graders asked not to use the words god jesus or devil in class,0
sometimes the road to diet change can be fun,0
bill maher crushes sarah palin for blaming obama for her bad parenting skills,0
trumps new york times meeting ends in disaster as crowd greets him with boos,0
backlash among german mps against parliamentary twitter ban,1
was iranian businessman freed from jail after huge payoff to clintons,0
three suicide bombers kill in nigeria emergency agency says,1
saudi arabia to extract uranium for selfsufficient nuclear program,1
trump considering incredibly ironic choice for vatican ambassadorship,0
these americans actually believe martin luther king jr endorsed trump,0
trump calls son highquality person applauds his transparency,1
are you ready for joe of obamabiden bundlers havent been fundraising for scandalridden hillary,0
kaines crimebusting past may hurt clintons outreach to blacks,1
antigay gop rep gets busted for having inappropriate relations with a man in his state office,0
rights groups urge eu japan to consider halt in funding for cambodian election,1
breaking mexico stands strong against trumps wall delivers brutal remarks,0
obama plans overhaul of child support payment rules for prisoners,1
for trump maralago is place to break the ice with chinas xi,1
syrian refugees spreading catastrophic outbreak of flesh eating disease to host nationsdisease is difficult to detect in refugees coming to us,0
